id,year,notary,rollo,image_num,text_original,label_primary,label_extended,wikidata_uri,text_english,text_chinese
50,1653,Esteban Agreda de Vergara,38,29,yseguir los tales pleytos entodas las yns tançias quepersonalmente yo po dria.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,and follow such lawsuits in all the ways that I personally could.,并以我个人能做到的一切方式关注此类诉讼。
839,1658,Nicolas de Valdivia y Brisuela,40,247,Mas quatro casissas de mujer deruan ordinario en veinte pessos 020 p.,Asset,Asset; clothing; price; quantity,https://www.wikidata.org/wiki/Q46737,More than four women's houses cost an ordinary twenty pesos 020 p.,四以上的女人的房子花费普通的二十比索020 p。
265,1658,Nicolas de Valdivia y Brisuela,40,176,en todos mis negoçios pleytos causas sibiles y cryminales reales y eclesiasticos que yo tengo itubiere mobidos o por mover.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"In all my business cases, real and ecclesiastical sibile and criminal causes that I have are unmoved or unmoved.",在我所有的商业案件中，我所拥有的真实的、教会的和刑事的原因都是不为所动或不为所动。
836,1658,Nicolas de Valdivia y Brisuela,40,247,y el otro depicote de Castilla pollera y juvon entreinta y sinco pesos queambos montan ochenta yocho pessos 088 p.,Asset,Asset; clothing; price; quantity,https://www.wikidata.org/wiki/Q46737,and the other depicote from Castilla pollera and juvon between thirty and five pesos that both amount to eighty eight pesos 088 p.,另一张来自卡斯蒂利亚·波莱拉 (Castilla pollera) 和朱翁 (juvon) 的 30 到 5 比索，两者总计 88 比索 088 p。
294,1658,Nicolas de Valdivia y Brisuela,40,178,y ensus jusgados y trybunales ara quales quier pedimientos requerimientos presentaçiones de todo jenero de escritos yde escrituras.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,and in their courts and tribunals for which petitions require presentations of all types of writings and deeds.,以及在其法院和法庭，请愿书要求出示所有类型的著作和行为。
605,1658,Nicolas de Valdivia y Brisuela,40,205,treynta y tres tijeras aquatro rs cada una.,Asset,Asset; sissorcs; price; quantity,https://www.wikidata.org/wiki/Q46737,thirty-three aquatro rs scissors each.,每把三十三把 aquatro rs 剪刀。
717,1658,Nicolas de Valdivia y Brisuela,40,213,y pedir restituçiones de ellas y todo lo demas que a mi derecho conbenga asi demandando como de fendiendo lo dho con que no respondan ni salgan a demanda nueba que en mi contra se pusiere y no ubiere sido yo sitado primero en persona.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160,"and ask for restitution from them and everything else that is appropriate to my right, both suing and defending what is said, so that they do not respond or come forward with a new demand that is put against me and I have not been seen first in person.",并要求他们赔偿以及其他适合我权利的一切，包括起诉和辩护所说的内容，以便他们不会回应或提出针对我的新要求，而我没有被首先见到。
212,1658,Nicolas de Valdivia y Brisuela,40,143,que con elseallaron presentes que es el que exsibe poraverselo entregado la dha difunta para q aviendo fallecido leysiese abrir ypublicar.,Circumstance,Circumstance of the deed,https://www.wikidata.org/wiki/Q19037978,that with the presents they sealed that it is the one that exists because it was given to the deceased so that once deceased it could be opened and published.,他们用这些礼物封印了它的存在，因为它是送给死者的，这样一旦死者就可以打开和出版。
752,1658,Nicolas de Valdivia y Brisuela,40,220,y es la presente carta en esta siu dela trinidad puerto debuenos ayres en quinse dias del mes de junio de mil y seisçientos y sinquenta y ocho años.,year,year and place,https://www.wikidata.org/wiki/Q577; https://www.wikidata.org/wiki/Q98929991,and this letter is in this siu dela trinidad port of buenos ayres on the fifth day of the month of June one thousand and six hundred and fifty and eight years.,这封信于一千六百五十八年六月五号寄于布宜诺斯艾利斯的特立尼达港。
43,1653,Esteban Agreda de Vergara,38,29,ysobreellos o qualesquier parte dellos pueda pareser enjuiçio o fueradel ante quales quier jueses yjustas desumagd de quales quier partes quesean.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,and over them or whatever part of them may appear to be on trial or outside the court before whomever judges and just determines of whatever parts they are.,它们或它们的任何部分可能似乎正在接受审判或在法庭外由谁来审判并公正地确定它们的任何部分。
596,1658,Nicolas de Valdivia y Brisuela,40,204,beinte cortes para dhos abeinte pesos.,Asset,Asset; cloth; price; quantity,https://www.wikidata.org/wiki/Q46737,two cuts for two pesos.,两刀两比索。
253,1658,Nicolas de Valdivia y Brisuela,40,175,obligo mipersona y bienes abidos ypor aber. mesometo alos juesez del rey nuestro senor para ser con pelida como por sentençia dejuez conpetente pasada en cosa jusgada consentida y no apelada.,Binding,Binding clause,https://www.wikidata.org/wiki/Q15725999,I obligate my person and property obtained and to be obtained. I submit to the judges of the king our lord to be with pelida as by sentence of a competent judge passed in res judicata consented and not appealed.,我对我已获得和将要获得的人身和财产承担义务。我向我们的主国王的法官提出与佩利达的意见，因为根据已决案件通过的合格法官的判决，我同意并且不上诉。
146,1653,Esteban Agreda de Vergara,38,34,ba enpapel comun enconformidad delo acordado enestarrazon. testado.,Validation,Validation,https://www.wikidata.org/wiki/Q359176,ba on common paper in accordance with what was agreed upon in this area. tested.,根据该领域商定的内容，在共同文件上进行 ba。已测试。
672,1658,Nicolas de Valdivia y Brisuela,40,210,Escritura de libertad d lucas machado a manuel mulato.,Copete,Coepte; manumission,https://www.wikidata.org/wiki/Q8350837,Writing of freedom from Lucas Machado to Manuel Mulato.,从卢卡斯·马查多到曼努埃尔·穆拉托，书写自由。
410,1658,Nicolas de Valdivia y Brisuela,40,189,aserca delo qual renunciaron la jen y derechos de ella y q laproybe y dise que no balga la jen.,Disallowance,Disallowance,https://www.wikidata.org/wiki/Q3045049,about why they renounced their rights and rights and that they prohibit them and say that they don't lose their rights.,关于为什么他们放弃自己的权利和权利，并禁止他们并说他们没有失去权利。
336,1658,Nicolas de Valdivia y Brisuela,40,183,ydes deluego con fesamos que esel berdadero preçio y balor delas dhas casas los dhos quatro sientos y sinquenta pesos yquatro rs delos quales por resebirlos enla dha situasion carga deste senso prinsipal nos damos dellos por contentos y entregados atoda nuestra satisfaçion sobre que renunçiamos la no numerata pecunia y lapaga yprueba del resibo.,Reassurance,Reassurance and disalowance,https://www.wikidata.org/wiki/Q39545185; https://www.wikidata.org/wiki/Q3045049,and then we confess that the true price and value of the two houses are the four and sixty pesos and four rs of which for receiving them in the given situation burden of this main sense we consider ourselves happy and dedicated to all our satisfaction that we renounce the non-numerate money and the payment and proof of receipt.,然后我们承认，这两栋房子的真实价格和价值是四比索和六十比索和四卢比，在这种主要意义上的特定情况下接收它们的负担，我们认为自己很高兴并致力于我们放弃非数字货币和付款和收据证明的所有满意。
177,1653,Esteban Agreda de Vergara,38,102,pida eoyga enellas sentençia osentençias ynterlocutorias ydifini tivas ylas enmi favor dadas consienta y delas deencontrario.,Scope,Scope of deed,https://www.wikidata.org/wiki/Q472160,"I request that there be interlocutory and definitive sentences and those given in my favor, I consent and find them.",我要求有中间句和最终句，以及那些对我有利的句子，我同意并找到它们。
737,1658,Nicolas de Valdivia y Brisuela,40,219,si y enel entre tanto que lat oma nosconstituymos porsus ynquilinos precarios poseedores para seladar cada yquando que resebir la quisiere.,Scope,scope of deed,https://www.wikidata.org/wiki/Q472160,yes and in the meantime we constitute ourselves by its tenants precarious possessors to seal each and when they want to receive it.,是的，与此同时，我们将其租户视为不稳定的占有者，并在他们想要接收时密封每个租户。
919,1658,Nicolas de Valdivia y Brisuela,40,269,y dixeron que estan conbenidos y consertados en tal manera que el dho pedro de asoca puso demanda al susodho como hijo y eredero del capn Jua de asoca y de doña antonia de mendosa pretendiendo que se bolbiese a aser de nuebo el ynbentario delos bienes que quedaron por fin y muerte dedhos sus padres y las partisiones de ellos por desir que era menor de beynte y sinco años en el tienpo y ocasion que se hiso el dho ynbentario ypartision debienes.,Expositio,Expositio,https://www.wikidata.org/wiki/Q2642214,"and they said that they were agreed and agreed in such a way that Mr. Pedro de Asoca filed a lawsuit against him as the son and heir of Capn Jua de Asoca and Doña Antonia de Mendosa, intending that the property that was left after the death of his parents and their divisions should be reestablished, claiming that he was under the age of twenty and five years old. time and occasion in which the document was made and the property was divided.",他们说，他们是一致同意的，同意佩德罗·德·阿索卡先生作为Capn Jua de Asoca和Doña Antonia de Mendosa的儿子和继承人对他提起诉讼，打算重新建立他父母去世和分割后留下的财产，声称他还不到二十岁和五岁。文件制作和财产分割的时间和场合。
355,1658,Nicolas de Valdivia y Brisuela,40,185,dixeron que quanto tienen sabido yentendido el efecto desta fiansa y loque por ella ariesgan que se constituyen y constituyeron por fiadoresy prinsipales pagadores deldho ju miguel de arpides.,Expositio,Expositio,https://www.wikidata.org/wiki/Q2642214,"They said that as much as they have known and understood the effect of this bail and what they risk for it, they constitute and constitute themselves as guarantors and main payers of the debt ju Miguel de Arpides.",他们表示，尽管他们已经了解并理解保释的效果以及他们为此承担的风险，但他们将自己视为 Miguel de Arpides 债务的担保人和主要付款人。
